Id,UserId,Name,Date,Class,TagBased
"26419221","9155443","Teacher","2018-01-02 06:44:46","3","False"
"26419222","5175180","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419223","5829725","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419224","7207447","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419225","8178494","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419226","5614891","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419227","9054174","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419228","9140542","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419229","4741668","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419230","8530752","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419231","7372790","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419232","6502575","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419233","7173348","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419234","9033845","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419235","5399467","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419236","9136759","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419237","6869166","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419238","8580251","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419239","9140553","Tumbleweed","2018-01-02 06:44:46","3","False"
"26419240","4312282","Custodian","2018-01-02 06:44:46","3","False"
"26419241","2587025","Custodian","2018-01-02 06:44:46","3","False"
"26419242","9162129","Informed","2018-01-02 06:46:26","3","False"
"26419243","8964073","Informed","2018-01-02 06:47:38","3","False"
"26419244","9162634","Informed","2018-01-02 06:49:25","3","False"
"26419245","692065","Nice Answer","2018-01-02 06:51:25","3","False"
"26419246","1966616","Nice Answer","2018-01-02 06:51:25","3","False"
"26419247","90146","Good Question","2018-01-02 06:51:25","2","False"
"26419248","6793156","Autobiographer","2018-01-02 06:51:25","3","False"
"26419249","4906159","Autobiographer","2018-01-02 06:51:25","3","False"
"26419250","7321360","Critic","2018-01-02 06:51:25","3","False"
"26419251","5319888","Critic","2018-01-02 06:51:25","3","False"
"26419252","3370168","Critic","2018-01-02 06:51:25","3","False"
"26419253","3185819","Critic","2018-01-02 06:51:25","3","False"
"26419254","3992894","Critic","2018-01-02 06:51:25","3","False"
"26419255","2061103","Critic","2018-01-02 06:51:25","3","False"
"26419256","4411614","Critic","2018-01-02 06:51:25","3","False"
"26419257","9130314","Critic","2018-01-02 06:51:25","3","False"
"26419258","1156","Critic","2018-01-02 06:51:25","3","False"
"26419259","1199154","Critic","2018-01-02 06:51:25","3","False"
"26419260","4450673","Critic","2018-01-02 06:51:25","3","False"
"26419261","609115","Critic","2018-01-02 06:51:25","3","False"
"26419262","625771","Critic","2018-01-02 06:51:25","3","False"
"26419263","9154416","Editor","2018-01-02 06:51:25","3","False"
"26419264","9123048","Editor","2018-01-02 06:51:25","3","False"
"26419265","8410293","Enthusiast","2018-01-02 06:51:25","2","False"
"26419266","5631145","Notable Question","2018-01-02 06:51:25","2","False"
"26419267","2540594","Notable Question","2018-01-02 06:51:25","2","False"
"26419268","673730","Notable Question","2018-01-02 06:51:25","2","False"
"26419269","8192719","Organizer","2018-01-02 06:51:25","3","False"
"26419270","5710746","Peer Pressure","2018-01-02 06:51:25","3","False"
"26419271","8885345","Peer Pressure","2018-01-02 06:51:25","3","False"
"26419272","684852","Popular Question","2018-01-02 06:51:25","3","False"
"26419273","2835067","Popular Question","2018-01-02 06:51:25","3","False"
"26419274","7542959","Popular Question","2018-01-02 06:51:25","3","False"
"26419275","791335","Popular Question","2018-01-02 06:51:25","3","False"
"26419276","3467492","Popular Question","2018-01-02 06:51:25","3","False"
"26419277","5075996","Popular Question","2018-01-02 06:51:25","3","False"
"26419278","3830520","Popular Question","2018-01-02 06:51:25","3","False"
"26419279","7905437","Promoter","2018-01-02 06:51:25","3","False"
"26419280","9162357","Scholar","2018-01-02 06:51:25","3","False"
"26419281","9162550","Student","2018-01-02 06:51:25","3","False"
"26419282","5575487","Student","2018-01-02 06:51:25","3","False"
"26419283","8429339","Supporter","2018-01-02 06:51:25","3","False"
"26419284","8361579","Custodian","2018-01-02 06:51:25","3","False"
"26419285","2422271","Custodian","2018-01-02 06:51:25","3","False"
"26419286","9162627","Informed","2018-01-02 06:52:14","3","False"
"26419287","9162631","Informed","2018-01-02 06:52:58","3","False"
"26419288","9162632","Informed","2018-01-02 06:53:06","3","False"
"26419289","9162648","Informed","2018-01-02 06:54:10","3","False"
"26419290","9162624","Informed","2018-01-02 06:54:18","3","False"
"26419291","9161609","Informed","2018-01-02 06:54:20","3","False"
"26419292","5206765","Informed","2018-01-02 06:56:12","3","False"
"26419293","1577135","Nice Answer","2018-01-02 06:56:23","3","False"
"26419294","6436248","Autobiographer","2018-01-02 06:56:23","3","False"
"26419295","3958661","Editor","2018-01-02 06:56:23","3","False"
"26419296","260747","Famous Question","2018-01-02 06:56:23","1","False"
"26419297","1176276","Famous Question","2018-01-02 06:56:23","1","False"
"26419298","509904","Necromancer","2018-01-02 06:56:23","2","False"
"26419299","2120647","Necromancer","2018-01-02 06:56:23","2","False"
"26419300","4354127","Peer Pressure","2018-01-02 06:56:23","3","False"
"26419301","6264928","Popular Question","2018-01-02 06:56:23","3","False"
